Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints,Year
784,John Brown,BUF,WR,8,NE,5.91,3.4,50.0,49.1,0.3,0,8.2,16.3,0.1,0.4,0.0,0.0,0.0,0.0,6.8,6.75,2020
754,John Brown,BUF,WR,9,SEA,5.91,3.4,50.0,50.8,0.3,0,8.5,17.0,0.1,0.4,0.0,0.0,0.0,0.0,6.9,6.92,2020
627,John Brown,BUF,WR,10,ARI,7.13,4.1,57.1,57.4,0.3,0,8.1,14.2,0.1,0.4,0.0,0.0,0.0,0.0,7.6,7.58,2020
1111,John Brown,BUF,WR,16,NE,5.04,2.9,60.0,39.6,0.2,0,8.0,13.3,0.1,0.4,0.0,0.0,0.0,0.0,5.2,5.2,2020
1069,John Brown,BUF,WR,17,MIA,5.56,3.2,50.0,41.8,0.2,0,7.0,14.0,0.0,0.3,0.0,0.0,0.0,0.0,5.4,5.41,2020
1420,John Brown,DEN,WR,6,LV,4.5,2.0,50.0,29.5,0.1,0,7.5,15.0,0.1,0.4,0.0,0.0,0.0,0.0,3.6,3.59,2021
1932,John Brown,DEN,WR,7,CLE,2.0,0.9,50.0,12.6,0.1,0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.86,2021
2038,John Brown,BUF,WR,13,NE,1.2,0.9,100.0,9.0,0.1,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2022
2246,John Brown,BUF,WR,14,NYJ,0.9,0.4,0.0,7.4,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.74,2022
2407,John Brown,BUF,WR,16,CHI,0.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2022
2327,John Chiles,CHI,WR,1,GB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
2463,John Franklin,CHI,WR,1,GB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019
2327,John Harris,ATL,WR,1,PHI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
1774,John Hightower,PHI,WR,1,WAS,1.88,1.2,50.0,15.5,0.1,0,8.0,16.0,0.1,0.4,0.0,0.0,0.1,0.1,2.0,1.99,2020
1599,John Hightower,PHI,WR,2,LAR,2.04,1.3,50.0,19.0,0.1,0,9.5,19.0,0.1,0.4,0.0,0.0,0.0,0.0,2.5,2.54,2020
1599,John Hightower,PHI,WR,3,CIN,1.88,1.2,50.0,18.6,0.1,0,9.5,19.0,0.1,0.8,0.0,0.0,0.0,0.0,2.5,2.54,2020
977,John Hightower,PHI,WR,4,SF,5.02,3.2,60.0,45.1,0.2,0,9.0,15.0,0.3,1.7,0.0,0.0,0.0,0.0,5.9,5.88,2020
1356,John Hightower,PHI,WR,5,PIT,3.61,2.3,50.0,32.5,0.1,0,8.0,16.0,0.2,1.1,0.0,0.0,0.0,0.0,4.0,3.96,2020
1249,John Hightower,PHI,WR,6,BAL,3.92,2.5,50.0,37.7,0.1,0,9.5,19.0,0.3,1.6,0.0,0.0,0.0,0.0,4.5,4.53,2020
1710,John Hightower,PHI,WR,7,NYG,1.57,1.0,50.0,15.4,0.1,0,7.5,15.0,0.1,0.5,0.0,0.0,0.0,0.0,2.2,2.19,2020
1771,John Hightower,PHI,WR,8,DAL,2.04,1.3,50.0,19.3,0.0,0,9.5,19.0,0.2,0.7,0.0,0.0,0.0,0.0,2.0,2.0,2020
1840,John Hightower,PHI,WR,10,NYG,1.88,1.2,50.0,17.3,0.0,0,8.5,17.0,0.2,0.7,0.0,0.0,0.0,0.0,1.8,1.8,2020
2163,John Hightower,PHI,WR,11,CLE,0.78,0.5,0.0,7.5,0.0,0,8.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.76,2020
2179,John Hightower,PHI,WR,12,SEA,0.78,0.5,0.0,7.2,0.0,0,7.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.73,2020
2135,John Hightower,PHI,WR,13,GB,0.78,0.5,0.0,8.0,0.0,0,8.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.81,2020
2209,John Hightower,PHI,WR,17,WAS,0.94,0.6,100.0,6.7,0.0,0,7.0,7.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.68,2020
2380,John Metchie III,HOU,WR,3,CHI,0.5,0.0,0.0,5.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.54,2022
2332,John Metchie III,HOU,WR,5,JAX,0.6,0.0,0.0,6.1,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.61,2022
2402,John Metchie III,HOU,WR,7,LV,0.5,0.0,0.0,5.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.51,2022
1219,John Ross,CIN,WR,2,HOU,4.18,2.6,75.0,31.4,0.1,0,7.8,10.3,0.1,0.6,0.0,0.0,0.0,0.0,3.8,3.8,2017
1454,John Ross,CIN,WR,8,IND,2.25,1.4,50.0,20.3,0.1,0,10.0,20.0,0.2,0.8,0.0,0.0,0.0,0.0,2.7,2.71,2017
2097,John Ross,CIN,WR,10,TEN,0.64,0.4,0.0,4.7,0.0,0,5.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.52,2017
961,John Ross,CIN,WR,1,IND,4.5,2.8,75.0,40.1,0.2,0,10.0,13.3,0.3,1.5,0.0,0.0,0.0,0.0,5.4,5.36,2018
982,John Ross,CIN,WR,2,BAL,3.7,2.3,50.0,35.6,0.3,0,9.0,18.0,0.3,0.7,0.0,0.0,0.1,0.1,5.2,5.23,2018
1221,John Ross,CIN,WR,3,CAR,3.38,2.1,66.7,30.7,0.2,0,10.3,15.5,0.4,1.1,0.0,0.0,0.1,0.1,4.2,4.18,2018
1240,John Ross,CIN,WR,4,ATL,3.38,2.1,66.7,27.6,0.2,0,9.3,14.0,0.3,1.2,0.0,0.0,0.0,0.0,4.1,4.08,2018
1572,John Ross,CIN,WR,7,KC,2.25,1.4,50.0,18.3,0.1,0,9.0,18.0,0.2,0.9,0.0,0.0,0.0,0.0,2.5,2.52,2018
906,John Ross,CIN,WR,10,NO,4.18,2.6,75.0,39.3,0.3,0,9.8,13.0,0.3,1.0,0.0,0.0,0.1,0.1,5.6,5.63,2018
965,John Ross,CIN,WR,11,BAL,4.34,2.7,75.0,36.8,0.3,0,9.2,12.3,0.2,0.5,0.0,0.0,0.1,0.1,5.3,5.33,2018
908,John Ross,CIN,WR,12,CLE,4.34,2.7,75.0,37.5,0.3,0,9.5,12.7,0.2,0.7,0.0,0.0,0.0,0.0,5.6,5.62,2018
791,John Ross,CIN,WR,13,DEN,4.18,2.6,75.0,36.7,0.4,0,9.2,12.3,0.2,0.4,0.0,0.0,0.0,0.0,6.1,6.11,2018
928,John Ross,CIN,WR,14,LAC,4.66,2.9,60.0,37.0,0.3,0,7.4,12.3,0.2,0.3,0.0,0.0,0.0,0.0,5.5,5.53,2018
913,John Ross,CIN,WR,15,LV,4.02,2.5,50.0,31.4,0.4,0,7.8,15.5,0.3,0.5,0.0,0.0,0.0,0.0,5.6,5.59,2018
773,John Ross,CIN,WR,16,CLE,5.15,3.2,60.0,36.6,0.4,0,7.4,12.3,0.3,1.4,0.0,0.0,0.0,0.0,6.2,6.2,2018
886,John Ross,CIN,WR,17,PIT,4.18,2.6,75.0,31.8,0.4,0,8.0,10.7,0.3,1.2,0.0,0.0,0.0,0.0,5.7,5.7,2018
996,John Ross,CIN,WR,1,SEA,4.02,2.5,50.0,31.1,0.3,0,7.8,15.5,0.1,0.5,0.0,0.0,0.0,0.0,5.0,4.96,2019
481,John Ross,CIN,WR,2,SF,5.63,3.5,66.7,50.3,0.5,0,8.3,12.5,0.2,0.8,0.0,0.0,0.0,0.0,8.1,8.11,2019
514,John Ross,CIN,WR,3,BUF,5.79,3.6,66.7,54.0,0.4,0,9.0,13.5,0.2,0.7,0.0,0.0,0.0,0.0,7.9,7.87,2019
503,John Ross,CIN,WR,4,PIT,5.63,3.5,66.7,54.8,0.4,0,9.2,13.8,0.1,0.6,0.0,0.0,0.0,0.0,7.9,7.94,2019
1927,John Ross,CIN,WR,11,LV,0.8,0.5,0.0,7.5,0.1,0,8.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,1.4,1.38,2019
1576,John Ross,CIN,WR,12,PIT,1.44,0.9,100.0,13.6,0.2,0,14.0,14.0,0.0,0.3,0.0,0.0,0.1,0.1,2.4,2.39,2019
1655,John Ross,CIN,WR,13,NYJ,1.12,0.7,100.0,11.4,0.2,0,11.0,11.0,0.0,0.0,0.0,0.0,0.1,0.1,2.1,2.14,2019
1014,John Ross,CIN,WR,14,CLE,4.18,2.6,75.0,36.6,0.2,0,9.2,12.3,0.1,0.3,0.0,0.0,0.0,0.0,4.9,4.89,2019
1036,John Ross,CIN,WR,15,NE,4.18,2.6,75.0,35.7,0.2,0,9.0,12.0,0.1,0.3,0.0,0.0,0.0,0.0,4.8,4.8,2019
831,John Ross,CIN,WR,16,MIA,4.5,2.8,75.0,43.1,0.3,0,10.8,14.3,0.0,0.2,0.0,0.0,0.0,0.0,6.1,6.13,2019
609,John Ross,CIN,WR,17,CLE,6.27,3.9,66.7,53.1,0.3,0,8.8,13.2,0.8,2.7,3.0,0.0,0.0,0.0,7.4,7.38,2019
1393,John Ross,CIN,WR,1,LAC,2.73,1.7,66.7,25.0,0.2,0,8.3,12.5,0.1,0.4,0.0,0.0,0.0,0.0,3.7,3.74,2020
1283,John Ross,CIN,WR,2,CLE,3.7,2.3,50.0,30.9,0.2,0,7.8,15.5,0.1,0.4,0.0,0.0,0.0,0.0,4.3,4.33,2020
2366,John Ross,CIN,WR,6,IND,0.48,0.3,0.0,4.1,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.43,2020
2492,John Ross,CIN,WR,15,PIT,0.32,0.2,0.0,2.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.27,2020
2214,John Ross,NYG,WR,4,NO,1.3,0.7,100.0,9.2,0.0,0,9.0,9.0,0.02,0.1,0.0,0.0,0.0,0.0,0.9,0.93,2021
1295,John Ross,NYG,WR,5,DAL,3.1,2.0,66.7,29.8,0.2,0,10.0,15.0,0.02,0.1,0.0,0.0,0.0,0.0,4.2,4.19,2021
1617,John Ross,NYG,WR,6,LAR,3.1,1.6,66.7,21.4,0.1,0,7.0,10.5,0.02,0.1,0.0,0.0,0.0,0.0,2.8,2.75,2021
1523,John Ross,NYG,WR,7,CAR,3.3,1.7,66.7,24.7,0.1,0,8.3,12.5,0.02,0.1,0.0,0.0,0.0,0.0,3.1,3.08,2021
1853,John Ross,NYG,WR,8,KC,2.1,1.0,50.0,14.6,0.1,0,7.5,15.0,0.02,0.1,0.0,0.0,0.0,0.0,2.1,2.07,2021
1626,John Ross,NYG,WR,9,LV,2.5,1.5,100.0,21.2,0.1,0,10.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.72,2021
1877,John Ross,NYG,WR,11,TB,2.2,0.9,50.0,14.1,0.1,0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.01,2021
1433,John Ross,NYG,WR,12,PHI,2.5,1.6,100.0,22.9,0.2,0,11.5,11.5,0.02,0.1,0.0,0.0,0.0,0.0,3.5,3.5,2021
1563,John Ross,NYG,WR,13,MIA,3.1,1.7,66.7,23.2,0.1,0,7.7,11.5,0.05,0.2,0.0,0.0,0.0,0.0,2.9,2.94,2021
1932,John Ross,NYG,WR,14,LAC,1.8,0.9,50.0,12.4,0.1,0,6.0,12.0,0.05,0.2,0.0,0.0,0.0,0.0,1.9,1.86,2021
2116,John Ursua,SEA,WR,2,PIT,1.07,0.6,100.0,7.1,0.0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.71,2019
1948,John Ursua,SEA,WR,17,SF,1.07,0.6,100.0,6.8,0.1,0,7.0,7.0,0.0,0.3,0.0,0.0,0.0,0.0,1.3,1.31,2019
2299,John Ursua,SEA,WR,1,ATL,0.35,0.2,0.0,5.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.53,2020
2351,John Ursua,SEA,WR,2,NE,0.17,0.1,0.0,4.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.46,2020
1944,John Ursua,SEA,WR,3,DAL,0.89,0.5,0.0,8.5,0.1,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.45,2020
2358,John Ursua,SEA,WR,4,MIA,0.35,0.2,0.0,4.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.45,2020
1878,John Ursua,SEA,WR,9,BUF,1.25,0.7,100.0,10.5,0.1,0,10.0,10.0,0.0,0.2,0.0,0.0,0.0,0.0,1.7,1.67,2020
2493,Johnny Holton,LV,WR,1,NO,0.14,0.1,0.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,2016
2016,Johnny Holton,LV,WR,2,ATL,0.0,0.0,0.0,5.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.51,2016
2153,Johnny Holton,LV,WR,3,TEN,0.0,0.0,0.0,4.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.43,2016
2246,Johnny Holton,LV,WR,4,BAL,0.0,0.0,0.0,3.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.38,2016
2174,Johnny Holton,LV,WR,5,LAC,0.0,0.0,0.0,4.1,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.42,2016
2224,Johnny Holton,LV,WR,6,KC,0.0,0.0,0.0,3.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.39,2016
2352,Johnny Holton,LV,WR,7,JAX,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2016
2395,Johnny Holton,LV,WR,8,TB,0.0,0.0,0.0,2.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,2016
2303,Johnny Holton,LV,WR,9,DEN,0.0,0.0,0.0,3.1,0.0,0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.3,0.34,2016
2460,Johnny Holton,LV,WR,12,CAR,0.0,0.0,0.0,1.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,2016
1740,Johnny Holton,LV,WR,13,BUF,0.43,0.3,0.0,5.7,0.1,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.2,1.21,2016
1728,Johnny Holton,LV,WR,14,KC,0.57,0.4,0.0,6.4,0.1,0,6.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.3,1.28,2016
1728,Johnny Holton,LV,WR,15,LAC,0.57,0.4,0.0,6.5,0.1,0,6.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.3,1.28,2016
1731,Johnny Holton,LV,WR,16,IND,0.57,0.4,0.0,6.5,0.1,0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.3,1.27,2016
1953,Johnny Holton,LV,WR,17,DEN,0.43,0.3,0.0,5.4,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.56,2016
2233,Johnny Holton,LV,WR,1,TEN,0.14,0.1,0.0,3.7,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.38,2017
2203,Johnny Holton,LV,WR,2,NYJ,0.14,0.1,0.0,4.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.41,2017
2254,Johnny Holton,LV,WR,3,WAS,0.14,0.1,0.0,3.5,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.36,2017
2030,Johnny Holton,LV,WR,4,DEN,0.43,0.3,0.0,6.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.66,2017
2162,Johnny Holton,LV,WR,5,BAL,0.14,0.1,0.0,4.4,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.45,2017
1957,Johnny Holton,LV,WR,6,LAC,0.14,0.1,0.0,4.4,0.1,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.05,2017
2217,Johnny Holton,LV,WR,7,KC,0.14,0.1,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,2017
1959,Johnny Holton,LV,WR,8,BUF,0.14,0.1,0.0,4.2,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,2017
2394,Johnny Holton,LV,WR,9,MIA,0.28,0.2,0.0,2.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.24,2017
2078,Johnny Holton,LV,WR,11,NE,0.57,0.4,0.0,5.4,0.0,0,5.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.55,2017
1856,Johnny Holton,LV,WR,12,DEN,0.86,0.6,100.0,8.6,0.1,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.46,2017
1078,Johnny Holton,LV,WR,13,NYG,3.02,2.1,66.7,31.8,0.2,0,10.7,16.0,0.0,0.2,0.0,0.0,0.0,0.0,4.4,4.4,2017
1725,Johnny Holton,LV,WR,14,KC,1.29,0.9,100.0,12.6,0.1,0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.86,2017
1528,Johnny Holton,LV,WR,15,DAL,1.72,1.2,50.0,18.2,0.1,0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.42,2017
1906,Johnny Holton,LV,WR,16,PHI,0.86,0.6,100.0,8.9,0.1,0,9.0,9.0,0.0,0.0,0.0,0.0,0.1,0.1,1.3,1.29,2017
1923,Johnny Holton,LV,WR,17,LAC,0.72,0.5,0.0,8.1,0.1,0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.2,1.21,2017
1981,Johnny Holton,LV,WR,6,SEA,0.14,0.1,0.0,3.2,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.92,2018
2477,Johnny Holton,LV,WR,11,ARI,0.14,0.1,0.0,2.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.22,2018
2052,Johnny Holton,LV,WR,12,BAL,0.57,0.4,0.0,6.7,0.0,0,7.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.7,0.7,2018
2399,Johnny Holton,LV,WR,13,KC,0.14,0.1,0.0,2.5,0.0,0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.3,0.3,2018
2429,Johnny Holton,LV,WR,14,PIT,0.14,0.1,0.0,2.2,0.0,0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.3,0.27,2018
2390,Johnny Holton,LV,WR,15,CIN,0.14,0.1,0.0,2.6,0.0,0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.3,0.31,2018
2399,Johnny Holton,LV,WR,16,DEN,0.14,0.1,0.0,2.6,0.0,0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.3,0.3,2018
2399,Johnny Holton,LV,WR,17,KC,0.14,0.1,0.0,2.5,0.0,0,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.3,0.3,2018
2282,Johnny Holton,PIT,WR,3,SF,0.28,0.2,0.0,3.6,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.37,2019
2185,Johnny Holton,PIT,WR,4,CIN,0.14,0.1,0.0,4.1,0.0,0,0.0,0.0,0.3,1.6,0.0,0.0,0.0,0.0,0.6,0.57,2019
2240,Johnny Holton,PIT,WR,5,BAL,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.2,1.5,0.0,0.0,0.0,0.0,0.4,0.45,2019
1492,Johnny Holton,PIT,WR,6,LAC,2.3,1.6,100.0,16.4,0.1,0,8.0,8.0,1.3,4.3,4.0,0.0,0.0,0.0,2.7,2.67,2019
1943,Johnny Holton,PIT,WR,8,MIA,0.28,0.2,0.0,6.3,0.1,0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.3,1.32,2019
2154,Johnny Holton,PIT,WR,9,IND,0.28,0.2,0.0,5.3,0.0,0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.6,0.63,2019
1806,Johnny Holton,PIT,WR,10,LAR,1.15,0.8,100.0,9.6,0.1,0,10.0,10.0,0.4,2.1,0.0,0.0,0.0,0.0,1.8,1.77,2019
2057,Johnny Holton,PIT,WR,11,CLE,1.0,0.7,100.0,8.8,0.0,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.88,2019
1555,Johnny Holton,PIT,WR,12,CIN,1.58,1.1,50.0,14.7,0.1,0,7.5,15.0,0.7,3.8,4.0,0.0,0.0,0.0,2.4,2.45,2019
1796,Johnny Holton,PIT,WR,13,CLE,1.72,1.2,50.0,13.8,0.1,0,7.0,14.0,0.0,0.3,0.0,0.0,0.1,0.1,1.8,1.81,2019
1925,Johnny Holton,PIT,WR,14,ARI,0.86,0.6,100.0,9.7,0.1,0,10.0,10.0,0.0,0.2,0.0,0.0,0.1,0.1,1.4,1.39,2019
1936,Johnny Holton,PIT,WR,15,BUF,1.0,0.7,100.0,7.1,0.1,0,7.0,7.0,0.0,0.3,0.0,0.0,0.0,0.0,1.3,1.34,2019
2187,Johnny Holton,PIT,WR,16,NYJ,0.14,0.1,0.0,5.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.56,2019
2392,Johnny Holton,PIT,WR,17,BAL,0.14,0.1,0.0,1.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.15,2019
2445,Johnny Holton,NYG,WR,7,PHI,0.57,0.4,0.0,3.3,0.0,0,3.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.33,2020
1800,Jonathan Baldwin,SF,WR,1,GB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1650,Jonathan Baldwin,SF,WR,2,SEA,2.0,1.0,50.0,18.0,0.0,8,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2013
1699,Jonathan Baldwin,SF,WR,3,IND,2.0,1.0,50.0,14.0,0.0,6,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2013
1800,Jonathan Baldwin,SF,WR,4,LAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1699,Jonathan Baldwin,SF,WR,5,HOU,2.0,1.0,50.0,14.0,0.0,6,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,2013
1492,Jonathan Baldwin,SF,WR,6,ARI,2.0,1.0,50.0,26.0,0.0,11,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2013
1639,Jonathan Baldwin,SF,WR,7,TEN,2.0,1.0,50.0,19.0,0.0,8,9.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2013
1699,Jonathan Baldwin,SF,WR,8,JAX,2.0,1.0,50.0,14.0,0.0,6,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2013
1800,Jonathan Baldwin,SF,WR,10,CAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Jonathan Baldwin,SF,WR,11,NO,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1671,Jonathan Baldwin,SF,WR,12,WAS,2.0,1.0,50.0,16.0,0.0,7,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,2013
1800,Jonathan Baldwin,SF,WR,13,LAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Jonathan Baldwin,SF,WR,14,SEA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Jonathan Baldwin,SF,WR,15,TB,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Jonathan Baldwin,SF,WR,16,ATL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
1800,Jonathan Baldwin,SF,WR,17,ARI,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
2245,Jonathan Krause,NE,WR,1,MIA,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2261,Jonathan Krause,PHI,WR,16,WAS,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2015
2453,Jonathan Krause,TEN,WR,10,GB,0.15,0.1,0.0,1.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.14,2016
2327,Jonathon Rumph,NYJ,WR,1,CLE,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
2245,Jordan Harris,LAR,WR,1,MIN,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2327,Jordan Leslie,MIN,WR,1,SF,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
2309,Jordan Leslie,CLE,WR,4,CIN,0.14,0.1,0.0,3.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.32,2017
1754,Jordan Leslie,CLE,WR,5,NYJ,1.03,0.7,100.0,11.7,0.1,0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.77,2017
2245,Jordan Norwood,DEN,WR,1,IND,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
2327,Jordan Norwood,DEN,WR,1,BAL,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015
1051,Jordan Norwood,DEN,WR,2,KC,3.0,2.0,66.7,33.0,0.0,0,11.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,2015
