Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,ProjRecCount,ReceptionPercentage,ProjRecYd,ProjRecTD,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,ProjRushAtt,ProjRushYd,RushingYardsPerAttempt,ProjRushTD,Fumbles,FumblesLost,FantasyPointsPerGame,Year,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowedByDefenseSpecialTeams,DefFantasyPointsPerGame,DefFantasyPoints,DefRank,DiffPPR1
808,Marcedes Lewis,GB,TE,15,CHI,1.55,0.9,50.0,9.5,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2019,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,24.0,,,15,-0.8500000000000001
821,Marcedes Lewis,GB,TE,16,MIN,1.55,0.9,50.0,9.0,0.1,0.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2019,7.5,3.0,5.0,3.0,4.0,0.0,1.0,0.0,10.0,,,11,-1.2
802,Marcedes Lewis,GB,TE,17,DET,1.55,0.9,50.0,9.6,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2019,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,,,28,-0.2599999999999998
1181,Marcedes Lewis,GB,TE,1,MIN,1.21,0.7,100.0,5.2,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2020,,1.8823529411764706,4.823529411764706,0.5882352941176471,0.5294117647058824,0.058823529411764705,0.058823529411764705,0.058823529411764705,17.41176470588235,,,21,-1.22
1001,Marcedes Lewis,GB,TE,2,DET,1.03,0.6,100.0,5.8,0.1,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2020,3.5,1.0,5.0,0.0,0.0,0.0,0.0,0.0,27.0,,,21,-0.38000000000000034
910,Marcedes Lewis,GB,TE,3,NO,1.38,0.8,100.0,8.3,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2020,8.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,34.0,,,1,6.57
925,Marcedes Lewis,GB,TE,6,TB,1.21,0.7,100.0,7.8,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2020,5.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,20.0,,,4,-2.08
846,Marcedes Lewis,GB,TE,7,HOU,1.73,1.0,50.0,9.7,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2020,4.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,42.0,,,29,-0.6700000000000004
825,Marcedes Lewis,GB,TE,8,MIN,1.38,0.8,100.0,10.2,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2020,5.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,27.0,,,30,-2.42
862,Marcedes Lewis,GB,TE,9,SF,1.38,0.8,100.0,9.2,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2020,6.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,37.0,,,11,4.779999999999999
807,Marcedes Lewis,GB,TE,10,JAX,1.55,0.9,50.0,10.5,0.1,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2020,5.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,27.0,,,28,-2.55
917,Marcedes Lewis,GB,TE,11,IND,1.38,0.8,100.0,8.1,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2020,5.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,17.0,,,2,-0.4099999999999999
903,Marcedes Lewis,GB,TE,12,CHI,1.38,0.8,100.0,8.5,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2020,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,,,11,7.35
883,Marcedes Lewis,GB,TE,13,PHI,1.73,1.0,50.0,8.8,0.1,0.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2020,11.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,23.0,,,10,2.119999999999999
760,Marcedes Lewis,GB,TE,14,DET,1.9,1.1,50.0,11.5,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2020,6.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,30.0,,,31,-1.25
743,Marcedes Lewis,GB,TE,15,CAR,2.07,1.2,50.0,12.3,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2020,4.5,1.0,5.0,0.0,1.0,0.0,0.0,0.0,32.0,,,17,-3.0300000000000002
785,Marcedes Lewis,GB,TE,16,TEN,1.9,1.1,50.0,10.8,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2020,3.5,0.0,5.0,1.0,2.0,0.0,0.0,0.0,23.0,,,24,-2.7800000000000002
879,Marcedes Lewis,GB,TE,17,CHI,1.38,0.8,100.0,8.9,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2020,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,17.0,,,17,-0.3900000000000001
977,Marcedes Lewis,GB,TE,1,NO,1.4,0.7,100.0,7.2,0.1,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2021,,2.0588235294117645,5.352941176470588,0.5882352941176471,0.47058823529411764,0.058823529411764705,0.058823529411764705,0.058823529411764705,21.058823529411764,,,22,0.8799999999999999
922,Marcedes Lewis,GB,TE,2,DET,1.5,0.9,50.0,9.2,0.1,0.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2021,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,35.0,,,22,-2.42
1111,Marcedes Lewis,GB,TE,3,SF,1.4,0.8,100.0,7.4,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2021,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,,,4,-1.54
995,Marcedes Lewis,GB,TE,4,PIT,1.2,0.6,100.0,6.6,0.1,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2021,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,,,12,-0.16000000000000014
937,Marcedes Lewis,GB,TE,5,CIN,1.4,0.8,100.0,8.6,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2021,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,,,9,3.14
916,Marcedes Lewis,GB,TE,6,CHI,1.4,0.9,100.0,9.4,0.1,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2021,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,9.0,,,6,1.2600000000000002
902,Marcedes Lewis,GB,TE,7,WAS,1.4,1.0,100.0,9.8,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2021,2.0,3.0,10.0,2.0,1.0,0.0,0.0,0.0,31.0,,,30,3.5199999999999996
680,Marcedes Lewis,GB,TE,8,ARI,2.7,1.7,66.7,17.8,0.1,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2021,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,,,2,-4.08
758,Marcedes Lewis,GB,TE,9,KC,2.3,1.4,50.0,15.4,0.1,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2021,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,17.0,,,28,-2.64
798,Marcedes Lewis,GB,TE,10,SEA,2.2,1.3,50.0,13.8,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,3.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,13.0,,,22,-0.28000000000000025
794,Marcedes Lewis,GB,TE,11,MIN,2.2,1.4,50.0,14.0,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2021,2.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,20.0,,,10,-3.4
862,Marcedes Lewis,GB,TE,12,LAR,1.9,1.1,50.0,11.1,0.1,0.0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2021,4.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,22.0,,,18,-0.41000000000000014
830,Marcedes Lewis,GB,TE,14,CHI,2.1,1.3,50.0,12.6,0.1,0.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,2021,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,,,19,5.9399999999999995
747,Marcedes Lewis,GB,TE,15,BAL,2.6,1.5,66.7,15.9,0.1,0.0,5.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2021,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,,,25,3.3099999999999996
741,Marcedes Lewis,GB,TE,16,CLE,2.2,1.6,100.0,16.0,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2021,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,16.0,,,17,-1.6
729,Marcedes Lewis,GB,TE,17,MIN,2.2,1.6,100.0,16.2,0.1,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2021,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,30.0,,,11,-3.8200000000000003
835,Marcedes Lewis,GB,TE,18,DET,2.1,1.2,50.0,12.4,0.1,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2021,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,51.0,,,32,-3.04
1126,Marcedes Lewis,GB,TE,1,MIN,1.7,0.9,50.0,8.9,0.0,0.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2022,,2.8823529411764706,4.882352941176471,0.47058823529411764,0.5294117647058824,0.058823529411764705,0.11764705882352941,0.058823529411764705,23.235294117647058,,,23,-1.79
1419,Marcedes Lewis,GB,TE,2,CHI,1.2,0.5,0.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,2022,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,,,23,-1.05
1372,Marcedes Lewis,GB,TE,3,TB,1.2,0.4,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2022,3.0,6.0,9.0,3.0,2.0,0.0,1.0,0.0,10.0,,,5,-0.8
1196,Marcedes Lewis,GB,TE,4,NE,1.1,0.6,100.0,6.2,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2022,4.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0,37.0,,,17,-1.22
1166,Marcedes Lewis,GB,TE,5,NYG,1.0,0.7,100.0,7.1,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2022,6.0,6.0,9.0,0.0,3.0,0.0,0.0,0.0,12.0,,,25,5.79
1006,Marcedes Lewis,GB,TE,6,NYJ,1.1,0.7,100.0,6.7,0.1,0.0,7.0,7.0,0.02,0.1,0.0,0.0,0.0,0.0,1.3,2022,2.0,2.0,16.0,1.0,1.0,1.0,0.0,0.0,17.0,,,24,-1.98
1274,Marcedes Lewis,GB,TE,7,WAS,1.0,0.5,0.0,5.1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2022,4.0,5.0,12.0,1.0,1.0,0.0,0.0,0.0,7.0,,,31,-1.01
1264,Marcedes Lewis,GB,TE,8,BUF,1.0,0.6,100.0,5.2,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2022,5.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,3.0,,,2,-1.12
1105,Marcedes Lewis,GB,TE,9,DET,1.1,0.4,0.0,4.0,0.1,0.0,4.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,1.0,2022,5.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,31.0,,,32,1.4899999999999998
1218,Marcedes Lewis,GB,TE,10,DAL,0.9,0.5,0.0,5.7,0.0,0.0,6.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.6,2022,5.0,5.0,5.0,2.0,4.0,0.0,0.0,0.0,6.0,,,2,-0.18000000000000005
1312,Marcedes Lewis,GB,TE,11,TEN,0.9,0.4,0.0,4.6,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2022,9.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0,10.0,,,13,-0.86
1378,Marcedes Lewis,GB,TE,12,PHI,1.0,0.4,0.0,3.9,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2022,7.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,16.0,,,4,-0.79
1372,Marcedes Lewis,GB,TE,13,CHI,0.9,0.4,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2022,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,,,32,-0.8
1347,Marcedes Lewis,GB,TE,15,LAR,1.0,0.4,0.0,4.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2022,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,16.0,,,27,1.5799999999999998
1226,Marcedes Lewis,GB,TE,16,MIA,1.3,0.6,100.0,5.7,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2022,4.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,32.0,,,12,10.03
1032,Marcedes Lewis,GB,TE,17,MIN,1.4,0.6,100.0,6.2,0.1,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2022,1.0,3.0,11.0,1.0,1.0,0.0,0.0,0.0,24.0,,,18,-1.8200000000000003
1054,Marcedes Lewis,GB,TE,18,DET,1.4,0.5,0.0,5.7,0.1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2022,5.0,7.0,9.0,1.0,1.0,0.0,0.0,0.0,10.0,,,31,-1.6700000000000002
1136,Marcel Jensen,WAS,TE,17,DAL,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2015,4.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,16.0,,,28,-0.4
1575,Marcus Baugh,WAS,TE,1,PHI,0.13,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2020,,1.8823529411764706,4.823529411764706,0.5882352941176471,0.5294117647058824,0.058823529411764705,0.058823529411764705,0.058823529411764705,17.41176470588235,,,21,-0.16999999999999998
1603,Marcus Baugh,WAS,TE,2,ARI,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,4.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,,,21,1.16
1269,Marcus Baugh,WAS,TE,3,CLE,0.54,0.4,0.0,4.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2020,8.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,30.0,,,27,-0.81
1475,Marcus Baugh,WAS,TE,4,BAL,0.27,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2020,3.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,34.0,,,1,-0.4
1603,Marcus Baugh,WAS,TE,15,SEA,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,7.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,3.0,,,16,-0.04
1621,Marcus Baugh,WAS,TE,16,CAR,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,24.0,,,20,-0.03
1634,Marcus Baugh,WAS,TE,17,PHI,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,6.5,2.0,7.0,1.0,0.0,0.0,0.0,0.0,37.0,,,11,-0.02
667,Mark Andrews,BAL,TE,1,BUF,2.03,1.4,50.0,14.2,0.1,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2018,,2.4705882352941178,5.705882352941177,0.47058823529411764,0.8235294117647058,0.058823529411764705,0.17647058823529413,0.11764705882352941,18.0,,,19,2.6799999999999997
768,Mark Andrews,BAL,TE,2,CIN,1.74,1.2,50.0,11.9,0.1,0.0,6.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,1.8,2018,6.0,2.0,9.0,1.0,1.0,0.0,1.0,0.0,23.0,,,19,7.709999999999999
560,Mark Andrews,BAL,TE,3,DEN,2.46,1.7,100.0,18.9,0.1,0.0,9.5,9.5,0.1,0.1,0.0,0.0,0.0,0.0,2.5,2018,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,,,9,3.7
500,Mark Andrews,BAL,TE,4,PIT,2.75,1.9,66.7,22.8,0.1,0.0,7.7,11.5,0.1,0.0,0.0,0.0,0.0,0.0,2.9,2018,5.0,3.0,13.0,3.0,1.0,0.0,1.0,0.0,27.0,,,22,-1.58
642,Mark Andrews,BAL,TE,5,CLE,1.88,1.3,50.0,15.0,0.1,0.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2018,9.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,39.0,,,4,-0.8000000000000003
594,Mark Andrews,BAL,TE,6,TEN,2.32,1.6,100.0,17.3,0.1,0.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2018,8.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,,,10,0.06999999999999984
594,Mark Andrews,BAL,TE,7,NO,2.17,1.5,100.0,17.3,0.1,0.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2018,6.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,18.0,,,32,3.9699999999999998
566,Mark Andrews,BAL,TE,8,CAR,2.46,1.7,100.0,18.7,0.1,0.0,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2018,10.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,17.0,,,19,2.9299999999999997
434,Mark Andrews,BAL,TE,9,PIT,2.75,1.9,66.7,20.9,0.2,0.0,7.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2018,10.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,18.0,,,12,2.8100000000000005
394,Mark Andrews,BAL,TE,11,CIN,3.04,2.1,66.7,24.4,0.2,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2018,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,,,15,-2.8400000000000003
413,Mark Andrews,BAL,TE,12,LV,2.75,1.9,66.7,22.9,0.2,0.0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2018,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,21.0,,,32,3.01
412,Mark Andrews,BAL,TE,13,ATL,2.61,1.8,66.7,23.0,0.2,0.0,7.7,11.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2018,4.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,31.0,,,31,2.4000000000000004
384,Mark Andrews,BAL,TE,14,KC,2.9,2.0,66.7,25.1,0.2,0.0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2018,6.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,33.0,,,8,-5.710000000000001
427,Mark Andrews,BAL,TE,15,TB,2.46,1.7,100.0,21.8,0.2,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,2018,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,28.0,,,29,0.019999999999999574
540,Mark Andrews,BAL,TE,16,LAC,2.17,1.5,100.0,20.2,0.1,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2018,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,,,19,12.18
387,Mark Andrews,BAL,TE,17,CLE,2.61,1.8,66.7,24.8,0.2,0.0,8.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2018,9.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,,,15,3.92
174,Mark Andrews,BAL,TE,1,MIA,3.91,2.7,75.0,39.0,0.3,0.0,9.8,13.0,0.0,0.1,0.0,0.0,0.0,0.0,5.7,2019,,2.9411764705882355,6.117647058823529,1.588235294117647,0.5294117647058824,0.058823529411764705,0.35294117647058826,0.0,16.294117647058822,,,20,16.39
80,Mark Andrews,BAL,TE,2,ARI,5.94,4.1,66.7,54.5,0.4,0.0,9.0,13.5,0.0,0.1,0.0,0.0,0.0,0.0,7.9,2019,8.0,3.0,11.0,0.0,2.0,0.0,0.0,0.0,27.0,,,20,13.239999999999998
40,Mark Andrews,BAL,TE,3,KC,6.96,4.8,71.4,65.4,0.4,0.0,9.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,2019,8.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,10.0,,,19,-9.240000000000002
76,Mark Andrews,BAL,TE,4,CLE,6.23,4.3,66.7,55.7,0.4,0.0,9.3,14.0,0.0,0.1,0.0,0.0,0.0,0.0,8.0,2019,5.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,20.0,,,15,0.8199999999999985
106,Mark Andrews,BAL,TE,5,PIT,5.65,3.9,66.7,47.7,0.4,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,2019,12.0,8.0,12.0,1.0,1.0,0.0,0.0,0.0,3.0,,,18,-1.5700000000000003
87,Mark Andrews,BAL,TE,6,CIN,5.94,4.1,66.7,52.5,0.4,0.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2019,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,,,30,4.15
62,Mark Andrews,BAL,TE,7,SEA,6.81,4.7,71.4,59.0,0.4,0.0,8.4,11.8,0.0,0.0,0.0,0.0,0.0,0.0,8.3,2019,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,28.0,,,16,-7.1
108,Mark Andrews,BAL,TE,9,NE,6.09,4.2,66.7,53.0,0.3,0.0,8.8,13.2,0.0,0.0,0.0,0.0,0.0,0.0,7.1,2019,6.0,5.0,7.0,1.0,2.0,0.0,1.0,0.0,13.0,,,1,-7.200000000000001
85,Mark Andrews,BAL,TE,10,CIN,6.81,4.7,71.4,59.0,0.3,0.0,8.4,11.8,0.0,0.0,0.0,0.0,0.0,0.0,7.7,2019,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,,,29,10.9
57,Mark Andrews,BAL,TE,11,HOU,7.25,5.0,71.4,60.0,0.4,0.0,8.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2019,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,,,18,4.1
67,Mark Andrews,BAL,TE,12,LAR,6.67,4.6,71.4,58.2,0.4,0.0,8.3,11.6,0.0,0.0,0.0,0.0,0.0,0.0,8.2,2019,6.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,,,4,-6.32
80,Mark Andrews,BAL,TE,13,SF,6.38,4.4,66.7,54.6,0.4,0.0,9.2,13.8,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2019,12.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,8.0,,,2,1.7399999999999984
71,Mark Andrews,BAL,TE,14,BUF,6.23,4.3,66.7,56.7,0.4,0.0,9.5,14.2,0.0,0.0,0.0,0.0,0.0,0.0,8.1,2019,7.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,15.0,,,8,-9.97
146,Mark Andrews,BAL,TE,15,NYJ,4.49,3.1,75.0,42.7,0.3,0.0,10.8,14.3,0.0,0.0,0.0,0.0,0.0,0.0,6.1,2019,6.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,21.0,,,12,6.029999999999998
62,Mark Andrews,BAL,TE,16,CLE,5.94,4.1,66.7,59.0,0.4,0.0,9.8,14.8,0.0,0.0,0.0,0.0,0.0,0.0,8.3,2019,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,,,18,14.9
31,Mark Andrews,BAL,TE,1,CLE,7.25,5.0,71.4,62.7,0.5,0.0,9.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,9.3,2020,,1.8823529411764706,4.823529411764706,0.5882352941176471,0.5294117647058824,0.058823529411764705,0.058823529411764705,0.058823529411764705,17.41176470588235,,,21,8.530000000000001
17,Mark Andrews,BAL,TE,2,HOU,7.25,5.0,71.4,67.1,0.6,0.0,9.6,13.4,0.0,0.0,0.0,0.0,0.0,0.0,10.3,2020,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,,,21,-11.409999999999998
24,Mark Andrews,BAL,TE,3,KC,6.81,4.7,71.4,60.9,0.6,0.0,8.7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,9.7,2020,4.5,2.0,7.0,1.0,0.0,0.0,0.0,0.0,20.0,,,8,-9.190000000000001
25,Mark Andrews,BAL,TE,4,WAS,6.96,4.8,71.4,60.4,0.6,0.0,8.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,2020,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,,,5,6.260000000000002
28,Mark Andrews,BAL,TE,5,CIN,6.38,4.4,66.7,58.6,0.6,0.0,9.8,14.8,0.0,0.0,0.0,0.0,0.0,0.0,9.5,2020,3.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,25.0,,,25,3.740000000000002
20,Mark Andrews,BAL,TE,6,PHI,6.38,4.4,66.7,58.5,0.7,0.0,9.7,14.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2020,6.5,1.0,3.0,0.0,1.0,0.0,0.0,0.0,38.0,,,6,-10.35
44,Mark Andrews,BAL,TE,8,PIT,5.94,4.1,66.7,54.1,0.5,0.0,9.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,8.4,2020,6.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,,,4,-6.31
57,Mark Andrews,BAL,TE,9,IND,5.8,4.0,66.7,48.2,0.5,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,2020,10.0,5.0,8.0,1.0,1.0,0.0,1.0,0.0,21.0,,,3,-6.62
131,Mark Andrews,BAL,TE,10,NE,4.93,3.4,60.0,42.1,0.4,0.0,8.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2020,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,27.0,,,9,3.089999999999998
